STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.40798383 GHz,
TABLE,Region GERANDO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000066,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,436547
CPU_CLK_UNHALTED_CORE,FIXC1,228519
CPU_CLK_UNHALTED_REF,FIXC2,205474
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,1300
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,150616
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region GERANDO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0001,
Runtime unhalted [s],0.0001,
Clock [MHz],3790.2073,
CPI,0.5235,
DP MFLOP/s,2316.7438,
AVX DP MFLOP/s,0,
Packed MUOPS/s,19.6570,
Scalar MUOPS/s,2277.4298,
Vectorization ratio,0.8557,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.40798383 GHz,
TABLE,Region SOLUCAO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000003,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,21922
CPU_CLK_UNHALTED_CORE,FIXC1,21519
CPU_CLK_UNHALTED_REF,FIXC2,19312
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,15
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,766
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region SOLUCAO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],3.403189e-06,
Runtime unhalted [s],6.314291e-06,
Clock [MHz],3797.4526,
CPI,0.9816,
DP MFLOP/s,233.8983,
AVX DP MFLOP/s,0,
Packed MUOPS/s,4.4076,
Scalar MUOPS/s,225.0830,
Vectorization ratio,1.9206,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.40798383 GHz,
TABLE,Region CALCULO_RESIDUO,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000033,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,276187
CPU_CLK_UNHALTED_CORE,FIXC1,135001
CPU_CLK_UNHALTED_REF,FIXC2,121268
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,55016
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region CALCULO_RESIDUO,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],3.343975e-05,
Runtime unhalted [s],3.961316e-05,
Clock [MHz],3793.9211,
CPI,0.4888,
DP MFLOP/s,1645.2276,
AVX DP MFLOP/s,0,
Packed MUOPS/s,0,
Scalar MUOPS/s,1645.2276,
Vectorization ratio,0,
