STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407970963 GHz,
TABLE,Region GERANDO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.001086,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,8551433
CPU_CLK_UNHALTED_CORE,FIXC1,3907427
CPU_CLK_UNHALTED_REF,FIXC2,3515920
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,26000
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,3012016
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region GERANDO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0011,
Runtime unhalted [s],0.0011,
Clock [MHz],3787.4576,
CPI,0.4569,
DP MFLOP/s,2821.1463,
AVX DP MFLOP/s,0,
Packed MUOPS/s,23.9391,
Scalar MUOPS/s,2773.2681,
Vectorization ratio,0.8558,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407970963 GHz,
TABLE,Region SOLUCAO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000003,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,21907
CPU_CLK_UNHALTED_CORE,FIXC1,21997
CPU_CLK_UNHALTED_REF,FIXC2,19596
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,15
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,766
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region SOLUCAO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],3.498257e-06,
Runtime unhalted [s],6.454574e-06,
Clock [MHz],3825.5326,
CPI,1.0041,
DP MFLOP/s,227.5419,
AVX DP MFLOP/s,0,
Packed MUOPS/s,4.2878,
Scalar MUOPS/s,218.9662,
Vectorization ratio,1.9206,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407970963 GHz,
TABLE,Region CALCULO_RESIDUO,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000631,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,5439241
CPU_CLK_UNHALTED_CORE,FIXC1,2370324
CPU_CLK_UNHALTED_REF,FIXC2,2130852
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,1100016
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region CALCULO_RESIDUO,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0006,
Runtime unhalted [s],0.0007,
Clock [MHz],3790.9697,
CPI,0.4358,
DP MFLOP/s,1743.5796,
AVX DP MFLOP/s,0,
Packed MUOPS/s,0,
Scalar MUOPS/s,1743.5796,
Vectorization ratio,0,
