STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.406818483 GHz,
TABLE,Region GERANDO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000050,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,282905
CPU_CLK_UNHALTED_CORE,FIXC1,159682
CPU_CLK_UNHALTED_REF,FIXC2,143420
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,832
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,96400
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region GERANDO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],4.967395e-05,
Runtime unhalted [s],4.687130e-05,
Clock [MHz],3793.1083,
CPI,0.5644,
DP MFLOP/s,1974.1535,
AVX DP MFLOP/s,0,
Packed MUOPS/s,16.7492,
Scalar MUOPS/s,1940.6550,
Vectorization ratio,0.8557,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.406818483 GHz,
TABLE,Region SOLUCAO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000004,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,21913
CPU_CLK_UNHALTED_CORE,FIXC1,22218
CPU_CLK_UNHALTED_REF,FIXC2,19880
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,15
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,766
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region SOLUCAO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],3.582764e-06,
Runtime unhalted [s],6.521627e-06,
Clock [MHz],3807.4795,
CPI,1.0139,
DP MFLOP/s,222.1748,
AVX DP MFLOP/s,0,
Packed MUOPS/s,4.1867,
Scalar MUOPS/s,213.8014,
Vectorization ratio,1.9206,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.406818483 GHz,
TABLE,Region CALCULO_RESIDUO,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000022,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,177949
CPU_CLK_UNHALTED_CORE,FIXC1,90410
CPU_CLK_UNHALTED_REF,FIXC2,81650
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,35216
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region CALCULO_RESIDUO,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],2.170081e-05,
Runtime unhalted [s],2.653796e-05,
Clock [MHz],3772.3265,
CPI,0.5081,
DP MFLOP/s,1622.7966,
AVX DP MFLOP/s,0,
Packed MUOPS/s,0,
Scalar MUOPS/s,1622.7966,
Vectorization ratio,0,
