STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.406876777 GHz,
TABLE,Region GERANDO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.003562,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,29906430
CPU_CLK_UNHALTED_CORE,FIXC1,13483080
CPU_CLK_UNHALTED_REF,FIXC2,12119700
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,91000
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,10542020
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region GERANDO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0036,
Runtime unhalted [s],0.0040,
Clock [MHz],3790.1262,
CPI,0.4508,
DP MFLOP/s,3010.3662,
AVX DP MFLOP/s,0,
Packed MUOPS/s,25.5448,
Scalar MUOPS/s,2959.2765,
Vectorization ratio,0.8558,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.406876777 GHz,
TABLE,Region SOLUCAO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000003,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,21892
CPU_CLK_UNHALTED_CORE,FIXC1,21528
CPU_CLK_UNHALTED_REF,FIXC2,19312
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,15
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,766
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region SOLUCAO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],3.448375e-06,
Runtime unhalted [s],6.318984e-06,
Clock [MHz],3797.8067,
CPI,0.9834,
DP MFLOP/s,230.8334,
AVX DP MFLOP/s,0,
Packed MUOPS/s,4.3499,
Scalar MUOPS/s,222.1336,
Vectorization ratio,1.9206,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.406876777 GHz,
TABLE,Region CALCULO_RESIDUO,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.002258,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,18984710
CPU_CLK_UNHALTED_CORE,FIXC1,8447000
CPU_CLK_UNHALTED_REF,FIXC2,7593166
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,3850016
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region CALCULO_RESIDUO,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0023,
Runtime unhalted [s],0.0025,
Clock [MHz],3789.9722,
CPI,0.4449,
DP MFLOP/s,1704.9093,
AVX DP MFLOP/s,0,
Packed MUOPS/s,0,
Scalar MUOPS/s,1704.9093,
Vectorization ratio,0,
