STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407958843 GHz,
TABLE,Region GERANDO_SISTEMA,Group 1 Raw,L2CACHE,5
Region Info,Core 3,
RDTSC Runtime [s],0.000030,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,313784
CPU_CLK_UNHALTED_CORE,FIXC1,124537
CPU_CLK_UNHALTED_REF,FIXC2,111754
L2_TRANS_ALL_REQUESTS,PMC0,6421
L2_RQSTS_MISS,PMC1,2175
TABLE,Region GERANDO_SISTEMA,Group 1 Metric,L2CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],2.969392e-05,
Runtime unhalted [s],3.654299e-05,
Clock [MHz],3797.7788,
CPI,0.3969,
L2 request rate,0.0205,
L2 miss rate,0.0069,
L2 miss ratio,0.3387,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407958843 GHz,
TABLE,Region SOLUCAO_SISTEMA,Group 1 Raw,L2CACHE,5
Region Info,Core 3,
RDTSC Runtime [s],0.000001,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,5274
CPU_CLK_UNHALTED_CORE,FIXC1,11462
CPU_CLK_UNHALTED_REF,FIXC2,10508
L2_TRANS_ALL_REQUESTS,PMC0,1635
L2_RQSTS_MISS,PMC1,474
TABLE,Region SOLUCAO_SISTEMA,Group 1 Metric,L2CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],7.159686e-07,
Runtime unhalted [s],3.363304e-06,
Clock [MHz],3717.3605,
CPI,2.1733,
L2 request rate,0.3100,
L2 miss rate,0.0899,
L2 miss ratio,0.2899,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407958843 GHz,
TABLE,Region CALCULO_RESIDUO,Group 1 Raw,L2CACHE,5
Region Info,Core 3,
RDTSC Runtime [s],0.000031,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,215827
CPU_CLK_UNHALTED_CORE,FIXC1,127333
CPU_CLK_UNHALTED_REF,FIXC2,114452
L2_TRANS_ALL_REQUESTS,PMC0,7245
L2_RQSTS_MISS,PMC1,2263
TABLE,Region CALCULO_RESIDUO,Group 1 Metric,L2CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],3.128548e-05,
Runtime unhalted [s],3.736342e-05,
Clock [MHz],3791.5076,
CPI,0.5900,
L2 request rate,0.0336,
L2 miss rate,0.0105,
L2 miss ratio,0.3124,
