STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407934455 GHz,
TABLE,Region GERANDO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000722,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,7705874
CPU_CLK_UNHALTED_CORE,FIXC1,2750761
CPU_CLK_UNHALTED_REF,FIXC2,2472646
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,250000
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,700016
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,300000
TABLE,Region GERANDO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0007,
Runtime unhalted [s],0.0008,
Clock [MHz],3791.2476,
CPI,0.3570,
DP MFLOP/s,3323.1470,
AVX DP MFLOP/s,1661.5624,
Packed MUOPS/s,761.5495,
Scalar MUOPS/s,969.2669,
Vectorization ratio,43.9994,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407934455 GHz,
TABLE,Region SOLUCAO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000001,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,5378
CPU_CLK_UNHALTED_CORE,FIXC1,11109
CPU_CLK_UNHALTED_REF,FIXC2,9798
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,80
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,86
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region SOLUCAO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],6.701954e-07,
Runtime unhalted [s],3.259746e-06,
Clock [MHz],3863.9257,
CPI,2.0656,
DP MFLOP/s,367.0571,
AVX DP MFLOP/s,0,
Packed MUOPS/s,119.3682,
Scalar MUOPS/s,128.3208,
Vectorization ratio,48.1928,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407934455 GHz,
TABLE,Region CALCULO_RESIDUO,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.001316,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,5304307
CPU_CLK_UNHALTED_CORE,FIXC1,3191561
CPU_CLK_UNHALTED_REF,FIXC2,2868826
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,50000
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,1100016
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,100000
TABLE,Region CALCULO_RESIDUO,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0013,
Runtime unhalted [s],0.0009,
Clock [MHz],3791.3177,
CPI,0.6017,
DP MFLOP/s,1216.0921,
AVX DP MFLOP/s,304.0200,
Packed MUOPS/s,114.0075,
Scalar MUOPS/s,836.0671,
Vectorization ratio,11.9998,
