STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407966502 GHz,
TABLE,Region GERANDO_SISTEMA,Group 1 Raw,L2CACHE,5
Region Info,Core 3,
RDTSC Runtime [s],0.001426,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,15405780
CPU_CLK_UNHALTED_CORE,FIXC1,5419637
CPU_CLK_UNHALTED_REF,FIXC2,4871736
L2_TRANS_ALL_REQUESTS,PMC0,187034
L2_RQSTS_MISS,PMC1,68572
TABLE,Region GERANDO_SISTEMA,Group 1 Metric,L2CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],0.0014,
Runtime unhalted [s],0.0016,
Clock [MHz],3791.2443,
CPI,0.3518,
L2 request rate,0.0121,
L2 miss rate,0.0045,
L2 miss ratio,0.3666,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407966502 GHz,
TABLE,Region SOLUCAO_SISTEMA,Group 1 Raw,L2CACHE,5
Region Info,Core 3,
RDTSC Runtime [s],0.000001,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,5274
CPU_CLK_UNHALTED_CORE,FIXC1,11805
CPU_CLK_UNHALTED_REF,FIXC2,10650
L2_TRANS_ALL_REQUESTS,PMC0,1590
L2_RQSTS_MISS,PMC1,471
TABLE,Region SOLUCAO_SISTEMA,Group 1 Metric,L2CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],7.235987e-07,
Runtime unhalted [s],3.463942e-06,
Clock [MHz],3777.5629,
CPI,2.2383,
L2 request rate,0.3015,
L2 miss rate,0.0893,
L2 miss ratio,0.2962,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407966502 GHz,
TABLE,Region CALCULO_RESIDUO,Group 1 Raw,L2CACHE,5
Region Info,Core 3,
RDTSC Runtime [s],0.002644,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,10604610
CPU_CLK_UNHALTED_CORE,FIXC1,6450499
CPU_CLK_UNHALTED_REF,FIXC2,5801410
L2_TRANS_ALL_REQUESTS,PMC0,200305
L2_RQSTS_MISS,PMC1,70141
TABLE,Region CALCULO_RESIDUO,Group 1 Metric,L2CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],0.0026,
Runtime unhalted [s],0.0019,
Clock [MHz],3789.2658,
CPI,0.6083,
L2 request rate,0.0189,
L2 miss rate,0.0066,
L2 miss ratio,0.3502,
