STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407815757 GHz,
TABLE,Region GERANDO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000319,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,2572032
CPU_CLK_UNHALTED_CORE,FIXC1,1186520
CPU_CLK_UNHALTED_REF,FIXC2,1066704
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,7800
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,903616
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region GERANDO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0003,
Runtime unhalted [s],0.0003,
Clock [MHz],3790.5938,
CPI,0.4613,
DP MFLOP/s,2881.8060,
AVX DP MFLOP/s,0,
Packed MUOPS/s,24.4535,
Scalar MUOPS/s,2832.8989,
Vectorization ratio,0.8558,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407815757 GHz,
TABLE,Region SOLUCAO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000004,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,21910
CPU_CLK_UNHALTED_CORE,FIXC1,22378
CPU_CLK_UNHALTED_REF,FIXC2,19880
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,15
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,766
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region SOLUCAO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],3.677835e-06,
Runtime unhalted [s],6.566670e-06,
Clock [MHz],3836.0212,
CPI,1.0214,
DP MFLOP/s,216.4317,
AVX DP MFLOP/s,0,
Packed MUOPS/s,4.0785,
Scalar MUOPS/s,208.2747,
Vectorization ratio,1.9206,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407815757 GHz,
TABLE,Region CALCULO_RESIDUO,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000200,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,1635230
CPU_CLK_UNHALTED_CORE,FIXC1,757584
CPU_CLK_UNHALTED_REF,FIXC2,681032
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,330016
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region CALCULO_RESIDUO,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0002,
Runtime unhalted [s],0.0002,
Clock [MHz],3790.8743,
CPI,0.4633,
DP MFLOP/s,1646.5983,
AVX DP MFLOP/s,0,
Packed MUOPS/s,0,
Scalar MUOPS/s,1646.5983,
Vectorization ratio,0,
