STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407979511 GHz,
TABLE,Region GERANDO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000275,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,2196184
CPU_CLK_UNHALTED_CORE,FIXC1,1019450
CPU_CLK_UNHALTED_REF,FIXC2,915900
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,6656
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,771088
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region GERANDO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0003,
Runtime unhalted [s],0.0003,
Clock [MHz],3793.2795,
CPI,0.4642,
DP MFLOP/s,2852.3004,
AVX DP MFLOP/s,0,
Packed MUOPS/s,24.2031,
Scalar MUOPS/s,2803.8942,
Vectorization ratio,0.8558,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407979511 GHz,
TABLE,Region SOLUCAO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000003,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,21910
CPU_CLK_UNHALTED_CORE,FIXC1,22541
CPU_CLK_UNHALTED_REF,FIXC2,20448
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,15
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,766
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region SOLUCAO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],3.447788e-06,
Runtime unhalted [s],6.614183e-06,
Clock [MHz],3756.8107,
CPI,1.0288,
DP MFLOP/s,230.8727,
AVX DP MFLOP/s,0,
Packed MUOPS/s,4.3506,
Scalar MUOPS/s,222.1714,
Vectorization ratio,1.9206,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407979511 GHz,
TABLE,Region CALCULO_RESIDUO,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000166,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,1395674
CPU_CLK_UNHALTED_CORE,FIXC1,628127
CPU_CLK_UNHALTED_REF,FIXC2,564024
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,281616
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region CALCULO_RESIDUO,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0002,
Runtime unhalted [s],0.0002,
Clock [MHz],3795.3065,
CPI,0.4501,
DP MFLOP/s,1693.0194,
AVX DP MFLOP/s,0,
Packed MUOPS/s,0,
Scalar MUOPS/s,1693.0194,
Vectorization ratio,0,
