STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407976627 GHz,
TABLE,Region GERANDO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.051018,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,427109400
CPU_CLK_UNHALTED_CORE,FIXC1,191066700
CPU_CLK_UNHALTED_REF,FIXC2,171800800
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,1300000
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,150600000
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region GERANDO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0510,
Runtime unhalted [s],0.0561,
Clock [MHz],3790.1503,
CPI,0.4473,
DP MFLOP/s,3002.8441,
AVX DP MFLOP/s,0,
Packed MUOPS/s,25.4811,
Scalar MUOPS/s,2951.8820,
Vectorization ratio,0.8558,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407976627 GHz,
TABLE,Region SOLUCAO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000003,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,21892
CPU_CLK_UNHALTED_CORE,FIXC1,21422
CPU_CLK_UNHALTED_REF,FIXC2,19170
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,15
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,766
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region SOLUCAO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],3.373853e-06,
Runtime unhalted [s],6.285841e-06,
Clock [MHz],3808.3294,
CPI,0.9785,
DP MFLOP/s,235.9320,
AVX DP MFLOP/s,0,
Packed MUOPS/s,4.4460,
Scalar MUOPS/s,227.0401,
Vectorization ratio,1.9206,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407976627 GHz,
TABLE,Region CALCULO_RESIDUO,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.032471,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,271154100
CPU_CLK_UNHALTED_CORE,FIXC1,119906800
CPU_CLK_UNHALTED_REF,FIXC2,107807500
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,55000020
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region CALCULO_RESIDUO,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0325,
Runtime unhalted [s],0.0352,
Clock [MHz],3790.4559,
CPI,0.4422,
DP MFLOP/s,1693.8035,
AVX DP MFLOP/s,0,
Packed MUOPS/s,0,
Scalar MUOPS/s,1693.8035,
Vectorization ratio,0,
