0.000000000000000000056789 -100000000.012345
-0.000000000000000000034567 50000000.045678
0.000000000000000000078901 -70000000.023456
-0.000000000000000000098765 80000000.067890
-0.000000000000000000109876 -90000000.012345
0.000000000000000000089012 -60000000.034567
0.000000000000000000045678 100000000.056789
-0.000000000000000000023456 30000000.078901
-0.000000000000000000065432 -40000000.012345
0.000000000000000000012345 20000000.090123
-0.000000000000000000078901 -100000000.034567
0.000000000000000000056789 50000000.067890
-0.000000000000000000045678 -70000000.012345
0.000000000000000000023456 80000000.056789
-0.000000000000000000065432 -90000000.078901
-0.000000000000000000098765 -60000000.012345
0.000000000000000000089012 100000000.045678
0.000000000000000000034567 -30000000.067890
-0.000000000000000000012345 40000000.078901
0.000000000000000000109876 -20000000.056789
