STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407959314 GHz,
TABLE,Region GERANDO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000045,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,467874
CPU_CLK_UNHALTED_CORE,FIXC1,180135
CPU_CLK_UNHALTED_REF,FIXC2,161738
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,15000
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,42016
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,18000
TABLE,Region GERANDO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],4.453527e-05,
Runtime unhalted [s],0.0001,
Clock [MHz],3795.6000,
CPI,0.3850,
DP MFLOP/s,3233.7516,
AVX DP MFLOP/s,1616.6962,
Packed MUOPS/s,740.9857,
Scalar MUOPS/s,943.4320,
Vectorization ratio,43.9906,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407959314 GHz,
TABLE,Region SOLUCAO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000001,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,5378
CPU_CLK_UNHALTED_CORE,FIXC1,11318
CPU_CLK_UNHALTED_REF,FIXC2,9940
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,80
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,86
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region SOLUCAO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],6.760662e-07,
Runtime unhalted [s],3.321049e-06,
Clock [MHz],3880.4108,
CPI,2.1045,
DP MFLOP/s,363.8697,
AVX DP MFLOP/s,0,
Packed MUOPS/s,118.3316,
Scalar MUOPS/s,127.2065,
Vectorization ratio,48.1928,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407959314 GHz,
TABLE,Region CALCULO_RESIDUO,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000046,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,321917
CPU_CLK_UNHALTED_CORE,FIXC1,183434
CPU_CLK_UNHALTED_REF,FIXC2,164578
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,3000
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,66016
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,6000
TABLE,Region CALCULO_RESIDUO,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],4.605349e-05,
Runtime unhalted [s],0.0001,
Clock [MHz],3798.4154,
CPI,0.5698,
DP MFLOP/s,2084.8800,
AVX DP MFLOP/s,521.1331,
Packed MUOPS/s,195.4249,
Scalar MUOPS/s,1433.4636,
Vectorization ratio,11.9974,
