STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407949117 GHz,
TABLE,Region GERANDO_SISTEMA,Group 1 Raw,L2CACHE,5
Region Info,Core 3,
RDTSC Runtime [s],0.000723,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,7705784
CPU_CLK_UNHALTED_CORE,FIXC1,2751312
CPU_CLK_UNHALTED_REF,FIXC2,2473072
L2_TRANS_ALL_REQUESTS,PMC0,91392
L2_RQSTS_MISS,PMC1,34806
TABLE,Region GERANDO_SISTEMA,Group 1 Metric,L2CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],0.0007,
Runtime unhalted [s],0.0008,
Clock [MHz],3791.3701,
CPI,0.3570,
L2 request rate,0.0119,
L2 miss rate,0.0045,
L2 miss ratio,0.3808,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407949117 GHz,
TABLE,Region SOLUCAO_SISTEMA,Group 1 Raw,L2CACHE,5
Region Info,Core 3,
RDTSC Runtime [s],0.000001,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,5274
CPU_CLK_UNHALTED_CORE,FIXC1,11672
CPU_CLK_UNHALTED_REF,FIXC2,10934
L2_TRANS_ALL_REQUESTS,PMC0,1661
L2_RQSTS_MISS,PMC1,487
TABLE,Region SOLUCAO_SISTEMA,Group 1 Metric,L2CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],6.801699e-07,
Runtime unhalted [s],3.424934e-06,
Clock [MHz],3637.9717,
CPI,2.2131,
L2 request rate,0.3149,
L2 miss rate,0.0923,
L2 miss ratio,0.2932,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407949117 GHz,
TABLE,Region CALCULO_RESIDUO,Group 1 Raw,L2CACHE,5
Region Info,Core 3,
RDTSC Runtime [s],0.001311,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,5304217
CPU_CLK_UNHALTED_CORE,FIXC1,3191164
CPU_CLK_UNHALTED_REF,FIXC2,2869252
L2_TRANS_ALL_REQUESTS,PMC0,96521
L2_RQSTS_MISS,PMC1,35367
TABLE,Region CALCULO_RESIDUO,Group 1 Metric,L2CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],0.0013,
Runtime unhalted [s],0.0009,
Clock [MHz],3790.2995,
CPI,0.6016,
L2 request rate,0.0182,
L2 miss rate,0.0067,
L2 miss ratio,0.3664,
