STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407960266 GHz,
TABLE,Region GERANDO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000009,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,84722
CPU_CLK_UNHALTED_CORE,FIXC1,45471
CPU_CLK_UNHALTED_REF,FIXC2,40470
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,2560
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,7184
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,3072
TABLE,Region GERANDO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],9.060578e-06,
Runtime unhalted [s],1.334259e-05,
Clock [MHz],3829.0922,
CPI,0.5367,
DP MFLOP/s,2714.1756,
AVX DP MFLOP/s,1356.2049,
Packed MUOPS/s,621.5939,
Scalar MUOPS/s,792.8854,
Vectorization ratio,43.9451,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407960266 GHz,
TABLE,Region SOLUCAO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000001,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,5378
CPU_CLK_UNHALTED_CORE,FIXC1,11551
CPU_CLK_UNHALTED_REF,FIXC2,10650
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,80
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,86
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region SOLUCAO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],6.831085e-07,
Runtime unhalted [s],3.389417e-06,
Clock [MHz],3696.2769,
CPI,2.1478,
DP MFLOP/s,360.1185,
AVX DP MFLOP/s,0,
Packed MUOPS/s,117.1117,
Scalar MUOPS/s,125.8951,
Vectorization ratio,48.1928,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407960266 GHz,
TABLE,Region CALCULO_RESIDUO,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000008,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,58189
CPU_CLK_UNHALTED_CORE,FIXC1,39946
CPU_CLK_UNHALTED_REF,FIXC2,35642
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,512
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,11280
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,1024
TABLE,Region CALCULO_RESIDUO,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],8.206105e-06,
Runtime unhalted [s],1.172138e-05,
Clock [MHz],3819.4933,
CPI,0.6865,
DP MFLOP/s,1998.5121,
AVX DP MFLOP/s,499.1406,
Packed MUOPS/s,187.1777,
Scalar MUOPS/s,1374.5864,
Vectorization ratio,11.9850,
