STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.40796344 GHz,
TABLE,Region GERANDO_SISTEMA,Group 1 Raw,L3,5
Region Info,Core 3,
RDTSC Runtime [s],0.001416,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,15405780
CPU_CLK_UNHALTED_CORE,FIXC1,5382019
CPU_CLK_UNHALTED_REF,FIXC2,4838082
L2_LINES_IN_ALL,PMC0,51610
L2_TRANS_L2_WB,PMC1,12400
TABLE,Region GERANDO_SISTEMA,Group 1 Metric,L3,10
Metric,Core 3,
Runtime (RDTSC) [s],0.0014,
Runtime unhalted [s],0.0016,
Clock [MHz],3791.1147,
CPI,0.3494,
L3 load bandwidth [MBytes/s],2332.7773,
L3 load data volume [GBytes],0.0033,
L3 evict bandwidth [MBytes/s],560.4813,
L3 evict data volume [GBytes],0.0008,
L3 bandwidth [MBytes/s],2893.2585,
L3 data volume [GBytes],0.0041,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.40796344 GHz,
TABLE,Region SOLUCAO_SISTEMA,Group 1 Raw,L3,5
Region Info,Core 3,
RDTSC Runtime [s],0.000001,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,5288
CPU_CLK_UNHALTED_CORE,FIXC1,11656
CPU_CLK_UNHALTED_REF,FIXC2,10934
L2_LINES_IN_ALL,PMC0,432
L2_TRANS_L2_WB,PMC1,71
TABLE,Region SOLUCAO_SISTEMA,Group 1 Metric,L3,10
Metric,Core 3,
Runtime (RDTSC) [s],7.664435e-07,
Runtime unhalted [s],3.420224e-06,
Clock [MHz],3633.0000,
CPI,2.2042,
L3 load bandwidth [MBytes/s],36073.1091,
L3 load data volume [GBytes],2.764800e-05,
L3 evict bandwidth [MBytes/s],5928.6823,
L3 evict data volume [GBytes],4.544000e-06,
L3 bandwidth [MBytes/s],42001.7914,
L3 data volume [GBytes],3.219200e-05,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.40796344 GHz,
TABLE,Region CALCULO_RESIDUO,Group 1 Raw,L3,5
Region Info,Core 3,
RDTSC Runtime [s],0.002683,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,10604610
CPU_CLK_UNHALTED_CORE,FIXC1,6468554
CPU_CLK_UNHALTED_REF,FIXC2,5815610
L2_LINES_IN_ALL,PMC0,52471
L2_TRANS_L2_WB,PMC1,8684
TABLE,Region CALCULO_RESIDUO,Group 1 Metric,L3,10
Metric,Core 3,
Runtime (RDTSC) [s],0.0027,
Runtime unhalted [s],0.0019,
Clock [MHz],3790.5904,
CPI,0.6100,
L3 load bandwidth [MBytes/s],1251.4591,
L3 load data volume [GBytes],0.0034,
L3 evict bandwidth [MBytes/s],207.1177,
L3 evict data volume [GBytes],0.0006,
L3 bandwidth [MBytes/s],1458.5767,
L3 data volume [GBytes],0.0039,
