STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407967441 GHz,
TABLE,Region GERANDO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000142,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,1545874
CPU_CLK_UNHALTED_CORE,FIXC1,551164
CPU_CLK_UNHALTED_REF,FIXC2,495012
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,50000
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,140016
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,60000
TABLE,Region GERANDO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0001,
Runtime unhalted [s],0.0002,
Clock [MHz],3794.5524,
CPI,0.3565,
DP MFLOP/s,3373.5380,
AVX DP MFLOP/s,1686.7128,
Packed MUOPS/s,773.0767,
Scalar MUOPS/s,984.0282,
Vectorization ratio,43.9972,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407967441 GHz,
TABLE,Region SOLUCAO_SISTEMA,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000001,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,5378
CPU_CLK_UNHALTED_CORE,FIXC1,11762
CPU_CLK_UNHALTED_REF,FIXC2,10792
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,80
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,86
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region SOLUCAO_SISTEMA,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],7.459006e-07,
Runtime unhalted [s],3.451324e-06,
Clock [MHz],3714.2803,
CPI,2.1871,
DP MFLOP/s,329.8027,
AVX DP MFLOP/s,0,
Packed MUOPS/s,107.2529,
Scalar MUOPS/s,115.2969,
Vectorization ratio,48.1928,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407967441 GHz,
TABLE,Region CALCULO_RESIDUO,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000267,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,1063995
CPU_CLK_UNHALTED_CORE,FIXC1,654886
CPU_CLK_UNHALTED_REF,FIXC2,590436
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,10000
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,220016
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,20000
TABLE,Region CALCULO_RESIDUO,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0003,
Runtime unhalted [s],0.0002,
Clock [MHz],3779.9697,
CPI,0.6155,
DP MFLOP/s,1200.1544,
AVX DP MFLOP/s,300.0236,
Packed MUOPS/s,112.5088,
Scalar MUOPS/s,825.1249,
Vectorization ratio,11.9992,
